Categories,,,,,,Filter attributes,,,,,,,,Package sizes,Conditions,,,,,,Hidden,,,
ID,Code,Name,Path,Level,Leaf,Brand,Colour,Material,Pattern,Size,Language Book,Video Game Rating,Video Game Platform,Internal memory capacity,Sim Lock,Size group,Author,Title,ISBN,All shippable,New with tags,New without tags,Very good,Good,Satisfactory,Not fully functional,Country/countries,Sorting Order,Size Group ID,Package Size Group
,,,,,,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Filters Only,Upload Form + Filters,Filters Only,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form Only,Upload Form Only,,,,,,,,,,,
5490,OS_TYPEWRITERS,Typewriters,Home/Office supplies/Office electronics/Typewriters,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5442,OS_SAFES,Safes,Home/Office supplies/Safes,3,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5280,AC_DRAWING_MEDIA_PENS,Art pens,Hobbies & collectables/Arts & crafts/Drawing & sketching/Drawing & sketching media/Art pens,5,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5278,AC_DRAWING_MEDIA_PENCILS,Art pencils,Hobbies & collectables/Arts & crafts/Drawing & sketching/Drawing & sketching media/Art pencils,5,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
2994,ELECTRONICS,Electronics,Electronics,1,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,All Shipping,,,,,,,,270,,0
3566,ELECTRONICS_AUDIO,"Audio, headphones & hi-fi","Electronics/Audio, headphones & hi-fi",2,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,All Shipping,,,,,,,,4000,,0
3686,ELECTRONICS_AUDIO_ACCESSORIES,Audio device accessories,"Electronics/Audio, headphones & hi-fi/Audio device accessories",3,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,All Shipping,,,,,,,,9000,,0
3565,ELECTRONICS_PHONES,Mobile phones & communication,Electronics/Mobile phones & communication,2,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,All Shipping,,,,,,,,3000,,0
3662,ELECTRONICS_PHONES_ACCESSORIES,Mobile phone parts & accessories,Electronics/Mobile phones & communication/Mobile phone parts & accessories,3,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,All Shipping,,,,,,,,2000,,0
3667,ELECTRONICS_PHONEACC_CASES,Mobile phone cases,Electronics/Mobile phones & communication/Mobile phone parts & accessories/Mobile phone cases,4,TRUE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,All Shipping,,,,,,,,1000,,0
